game_pk,home_team,away_team,home_prob,away_prob,predicted_edge,predicted_home_runs,predicted_away_runs,timestamp
822850,Texas Rangers,Tampa Bay Rays,0.506145251396648,0.493854748603352,0.012290502793296021,5.178999837269467,6.634847814464768,BACKTEST_INIT
822851,Texas Rangers,Athletics,0.5439795046968403,0.4560204953031597,0.08795900939368062,7.708481994002247,3.71070756672483,BACKTEST_INIT
822852,Texas Rangers,Tampa Bay Rays,0.5419847328244275,0.4580152671755725,0.08396946564885499,4.771791509184133,1.597341780637589,BACKTEST_INIT
822853,Texas Rangers,Tampa Bay Rays,0.5045045045045045,0.49549549549549554,0.009009009009008917,3.775820604259227,6.514628223928614,BACKTEST_INIT
822854,Texas Rangers,Athletics,0.6666666666666666,0.33333333333333337,0.33333333333333326,7.462588499683578,2.271529754955766,BACKTEST_INIT
822855,Texas Rangers,Athletics,0.5441176470588235,0.4558823529411765,0.08823529411764697,6.712747392128692,4.174422552812526,BACKTEST_INIT
822856,Texas Rangers,Los Angeles Angels,0.5059880239520957,0.49401197604790426,0.011976047904191489,1.3208640173735429,2.648519363704569,BACKTEST_INIT
822857,Texas Rangers,Los Angeles Angels,0.5067466266866567,0.4932533733133433,0.013493253373313419,1.6965096882321964,3.2346360654125297,BACKTEST_INIT
822858,Texas Rangers,Los Angeles Angels,0.5067466266866567,0.4932533733133433,0.013493253373313419,1.7592575957651198,2.927433922694426,BACKTEST_INIT
822859,Texas Rangers,Washington Nationals,0.5073891625615764,0.4926108374384236,0.014778325123152802,2.1342935627106714,5.852976431910106,BACKTEST_INIT
822860,Texas Rangers,Washington Nationals,0.5384615384615384,0.46153846153846156,0.07692307692307687,3.354764911367349,1.2694425560926486,BACKTEST_INIT
822861,Texas Rangers,Washington Nationals,0.5067466266866567,0.4932533733133433,0.013493253373313419,1.8679214952535736,5.082874597823276,BACKTEST_INIT
822862,Texas Rangers,Baltimore Orioles,0.5441176470588235,0.4558823529411765,0.08823529411764697,4.142381366602281,1.4178871802750215,BACKTEST_INIT
822863,Texas Rangers,Baltimore Orioles,0.5546049115663573,0.4453950884336427,0.10920982313271455,4.931283306627807,1.472325429630248,BACKTEST_INIT
